categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport
Scarpe Sportive,43.5,donna,ASICS,JOLT 5 - Scarpe da corsa su strada - black/white,59.99,59.99,https://www.zalando.it/asics-jolt-5-scarpe-da-corsa-su-strada-blackwhite-as141a1ak-q11.html?size=43.5,jolt 5,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL CHALLENGER 14 CLAY - da tennis per terra battuta - white/blue coast,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-da-tennis-per-terra-battuta-whiteblue-coast-as141a0z3-a12.html?size=43.5,gel challenger 14 clay,da tennis per terra battuta
Scarpe Sportive,43.5,donna,ASICS,GEL-EXCITE 10 - Scarpe da corsa su strada - black/carrier grey,89.99,89.99,https://www.zalando.it/asics-gel-excite-10-scarpe-running-neutre-blackcarrier-grey-as141a10f-q13.html?size=43.5,gel excite 10,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-VENTURE 9 - Scarpe da trail running - black/pearl pink,79.99,79.99,https://www.zalando.it/asics-gel-venture-9-scarpe-da-trail-running-blackpearl-pink-as141a0xl-q18.html?size=43.5,gel venture 9,scarpe da trail running
Scarpe Sportive,43.5,donna,ASICS,COURT SLIDE 4 - Scarpe da tennis per tutte le superfici - white/indigo fog,57.99,64.99,https://www.zalando.it/asics-court-slide-4-scarpe-da-tennis-per-tutte-le-superfici-whiteindigo-fog-as141a19z-a11.html?size=43.5,court slide 4,scarpe da tennis per tutte le superfici
Scarpe Sportive,43.5,donna,ASICS,GEL-DEDICATE 8 - Scarpe da padel - purple oxide/white,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-scarpe-da-padel-purple-oxidewhite-as141a174-i12.html?size=43.5,gel dedicate 8,scarpe da padel
Scarpe Sportive,43.5,donna,ASICS,COURT 3 - Scarpe da tennis per tutte le superfici - indigo fog/white,151.99,189.99,https://www.zalando.it/asics-court-3-scarpe-da-tennis-per-tutte-le-superfici-indigo-fogwhite-as141a1a0-k11.html?size=43.5,court 3,scarpe da tennis per tutte le superfici
Scarpe Sportive,43.5,donna,ASICS,NOVABLAST 5 - Scarpe da corsa su strada - breeze/white,149.99,149.99,https://www.zalando.it/asics-novablast-5-scarpe-da-corsa-su-strada-breezewhite-as141a1a6-j11.html?size=43.5,novablast 5,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GAME FF  - Scarpe da padel - white/purple oxide,80.99,89.99,https://www.zalando.it/asics-game-ff-scarpe-da-padel-whitepurple-oxide-as141a1a4-a11.html?size=43.5,game ff,scarpe da padel
Scarpe Sportive,43.5,donna,ASICS,GEL-ROCKET 11 - Scarpe da pallavolo - black/pure silver,66.99,74.99,https://www.zalando.it/asics-gel-rocket-11-scarpe-da-pallavolo-blackpure-silver-as141a166-q13.html?size=43.5,gel rocket 11,scarpe da pallavolo
Scarpe Sportive,43.5,donna,ASICS,GEL-EXCITE 10 - Scarpe da corsa su strada - black/white,89.99,89.99,https://www.zalando.it/asics-gel-excite-10-scarpe-running-neutre-blackwhite-as141a10f-q12.html?size=43.5,gel excite 10,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - indigo fog/light ube,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-da-corsa-su-strada-indigo-foglight-ube-as141a197-k12.html?size=43.5,gel contend 9,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - lilac/orange,199.95,199.95,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-lilacorange-as141a18w-i11.html?size=43.5,gel kayano 31,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-CUMULUS 27 - Scarpe da corsa su strada - black/concrete,159.99,159.99,https://www.zalando.it/asics-scarpe-running-neutre-black-concrete-as141a1am-q11.html?size=43.5,gel cumulus 27,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,VERSABLAST 4 - Scarpe da corsa su strada - midnight/champagne,79.99,79.99,https://www.zalando.it/asics-versablast-4-scarpe-da-corsa-su-strada-midnightchampagne-as141a1a9-k11.html?size=43.5,versablast 4,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-EXCITE 10 - Scarpe da corsa su strada - breeze/neutral pink,89.99,89.99,https://www.zalando.it/asics-gel-excite-10-scarpe-da-corsa-su-strada-breezeneutral-pink-as141a10f-j12.html?size=43.5,gel excite 10,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GT-2000 13 - Scarpe da corsa su strada - indigo blue/carrier grey,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-indigo-bluecarrier-grey-as141a19f-k11.html?size=43.5,gt 2000 13,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-VENTURE 9 - Scarpe da trail running - black/bold magenta,79.99,79.99,https://www.zalando.it/asics-gel-venture-9-scarpe-da-trail-running-blackbold-magenta-as141a0xl-q17.html?size=43.5,gel venture 9,scarpe da trail running
Scarpe Sportive,43.5,donna,ASICS,GEL NIMBUS  - Scarpe da corsa su strada - illuminate mint / white,199.99,199.99,https://www.zalando.it/asics-gel-nimbus-sneakers-basse-illuminate-mint-white-as141a1ax-k11.html?size=43.5,gel nimbus,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-PULSE 16 - Scarpe da corsa su strada - black/metropolis,109.99,109.99,https://www.zalando.it/asics-gel-pulse-16-felpa-con-zip-blackmetropolis-as141a1ag-q11.html?size=43.5,gel pulse 16,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-CHALLENGER 14 - Scarpe da tennis per tutte le superfici - white/blue coast,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-scarpe-da-tennis-per-tutte-le-superfici-whiteblue-coast-as141a0z8-a13.html?size=43.5,gel challenger 14,scarpe da tennis per tutte le superfici
Scarpe Sportive,43.5,donna,ASICS,GEL-ROCKET 11 - Scarpe da pallavolo - white/pure silver,74.99,74.99,https://www.zalando.it/asics-gel-rocket-11-scarpe-da-pallavolo-whitepure-silver-as141a166-a12.html?size=43.5,gel rocket 11,scarpe da pallavolo
Scarpe Sportive,43.5,donna,ASICS,POWERBREAK FF - Scarpe da pallamano - light blue/blue coast,134.99,149.99,https://www.zalando.it/asics-powerbreak-ff-scarpe-da-pallamano-light-blueblue-coast-as141a18e-k11.html?size=43.5,powerbreak ff,scarpe da pallamano
Scarpe Sportive,43.5,donna,ASICS,GEL-DEDICATE 8 - Scarpe da tennis per tutte le superfici - white/pure silver,74.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-scarpe-da-tennis-per-tutte-le-superfici-whitepure-silver-as141a0yz-a11.html?size=43.5,gel dedicate 8,scarpe da tennis per tutte le superfici
Scarpe Sportive,43.5,donna,ASICS,GEL-DEDICATE 8 CLAY - da tennis per terra battuta - white/indigo fog,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-clay-da-tennis-per-terra-battuta-whiteindigo-fog-as141a0z7-a12.html?size=43.5,gel dedicate 8 clay,da tennis per terra battuta
Scarpe Sportive,43.5,donna,ASICS,PATRIOT 13 - Scarpe da corsa su strada - black/white,64.99,64.99,https://www.zalando.it/asics-patriot-13-scarpe-running-neutre-blackwhite-as141a0w9-q13.html?size=43.5,patriot 13,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-RESOLUTION X CLAY - da tennis per terra battuta - ube white,160.0,160.0,https://www.zalando.it/asics-sneakers-basse-ube-white-as111a035-i11.html?size=43.5,gel resolution x clay,da tennis per terra battuta
Scarpe Sportive,43.5,donna,ASICS,GEL-CHALLENGER 14 CLAY - da tennis per terra battuta - light ube indigo fog,108.0,120.0,https://www.zalando.it/asics-sneakers-basse-light-ube-indigo-fog-as111a038-i11.html?size=43.5,gel challenger 14 clay,da tennis per terra battuta
Scarpe Sportive,43.5,donna,ASICS,JOLT 5 - Scarpe da corsa su strada - white,59.99,59.99,https://www.zalando.it/asics-jolt-5-scarpe-da-corsa-su-strada-white-as141a1ak-a11.html?size=43.5,jolt 5,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GAME  - Scarpe da tennis per tutte le superfici - white/pure silver,80.99,89.99,https://www.zalando.it/asics-game-scarpe-da-tennis-per-tutte-le-superfici-whitepure-silver-as141a1a1-a12.html?size=43.5,game,scarpe da tennis per tutte le superfici
Scarpe Sportive,43.5,donna,ASICS,GEL-EXCITE 10 - Scarpe da corsa su strada - white/light ube,89.99,89.99,https://www.zalando.it/asics-gel-excite-10-scarpe-da-corsa-su-strada-whitelight-ube-as141a10f-a11.html?size=43.5,gel excite 10,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GAME  - Scarpe da tennis per tutte le superfici - indigo fog/white,80.99,89.99,https://www.zalando.it/asics-game-scarpe-da-tennis-per-tutte-le-superfici-indigo-fogwhite-as141a1a1-k11.html?size=43.5,game,scarpe da tennis per tutte le superfici
Scarpe Sportive,43.5,donna,ASICS,JOLT 4 - Scarpe da corsa su strada - black/white,59.99,59.99,https://www.zalando.it/asics-jolt-4-scarpe-running-neutre-blackwhite-as141a0xj-q12.html?size=43.5,jolt 4,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GAME FF CLAY/OC - da tennis per terra battuta - indigo fog/white,80.99,89.99,https://www.zalando.it/asics-game-clay-da-tennis-per-terra-battuta-indigo-fogwhite-as141a1a3-k11.html?size=43.5,game ff clay/oc,da tennis per terra battuta
Scarpe Sportive,43.5,donna,ASICS,GAME  - Scarpe da tennis per tutte le superfici - white/blue coast,80.99,89.99,https://www.zalando.it/asics-game-scarpe-da-tennis-per-tutte-le-superfici-whiteblue-coast-as141a1a1-a11.html?size=43.5,game,scarpe da tennis per tutte le superfici
Scarpe Sportive,43.5,donna,ASICS,COURT FF 3 - da tennis per terra battuta - indigo/fog white,151.99,189.99,https://www.zalando.it/asics-court-ff-3-da-tennis-per-terra-battuta-indigo-fog-white-as141a1a2-k11.html?size=43.5,court ff 3,da tennis per terra battuta
Scarpe Sportive,43.5,donna,ASICS,GEL-DEDICATE 8 - Scarpe da tennis per tutte le superfici - light blue/blue coast,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-scarpe-da-tennis-per-tutte-le-superfici-light-blueblue-coast-as141a0yz-k12.html?size=43.5,gel dedicate 8,scarpe da tennis per tutte le superfici
Scarpe Sportive,43.5,donna,ASICS,GEL-TASK 4 - Scarpe da pallamano - white/blue coast,80.99,89.99,https://www.zalando.it/asics-gel-task-4-scarpe-da-pallamano-whiteblue-coast-as141a18d-a13.html?size=43.5,gel task 4,scarpe da pallamano
Scarpe Sportive,43.5,donna,ASICS,PATRIOT 13 - Scarpe da corsa su strada - ube/lavender glow,64.99,64.99,https://www.zalando.it/asics-patriot-13-scarpe-da-corsa-su-strada-ubelavender-glow-as141a0w9-i13.html?size=43.5,patriot 13,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - ube/coral reef,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-da-corsa-su-strada-ubecoral-reef-as141a197-i12.html?size=43.5,gel contend 9,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-CUMULUS 27 - Scarpe da corsa su strada - white lake grey,159.99,159.99,https://www.zalando.it/asics-gel-cumulus-27-scarpe-da-corsa-su-strada-white-lake-grey-as141a1am-a11.html?size=43.5,gel cumulus 27,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - soothing sea/oasis green,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-da-corsa-su-strada-soothing-seaoasis-green-as141a197-k13.html?size=43.5,gel contend 9,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GAME FF  - Scarpe da padel - purple oxide/white,80.99,89.99,https://www.zalando.it/asics-game-ff-scarpe-da-padel-purple-oxidewhite-as141a1a4-i11.html?size=43.5,game ff,scarpe da padel
Scarpe Sportive,43.5,donna,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - black/graphite grey,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-running-neutre-blackgraphite-grey-as141a197-q11.html?size=43.5,gel contend 9,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,PATRIOT 13 - Scarpe da corsa su strada - black/frosted rose,64.99,64.99,https://www.zalando.it/asics-patriot-13-scarpe-running-neutre-blackfrosted-rose-as141a0w9-q12.html?size=43.5,patriot 13,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GAME FF CLAY/OC - da tennis per terra battuta - white/blue coast,80.99,89.99,https://www.zalando.it/asics-game-clay-da-tennis-per-terra-battuta-whiteblue-coast-as141a1a3-a11.html?size=43.5,game ff clay/oc,da tennis per terra battuta
Scarpe Sportive,43.5,donna,ASICS,SOLUTION SWIFT FF 2 - Scarpe da tennis per tutte le superfici - white/ube,101.99,119.99,https://www.zalando.it/asics-solution-swift-ff-2-scarpe-da-tennis-per-tutte-le-superfici-whiteube-as141a18u-a11.html?size=43.5,solution swift ff 2,scarpe da tennis per tutte le superfici
Scarpe Sportive,43.5,donna,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - black/white,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-running-neutre-blackwhite-as141a197-q12.html?size=43.5,gel contend 9,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-DEDICATE 8 CLAY - da tennis per terra battuta - light blue/blue coast,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-clay-da-tennis-per-terra-battuta-light-blueblue-coast-as141a0z7-k12.html?size=43.5,gel dedicate 8 clay,da tennis per terra battuta
Scarpe Sportive,43.5,donna,ASICS,SOLUTION SWIFT FF 2  - Scarpe da padel - neutral pink/pure gold,101.99,119.99,https://www.zalando.it/asics-solution-swift-ff-2-scarpe-da-padel-neutral-pinkpure-gold-as141a18t-j11.html?size=43.5,solution swift ff 2,scarpe da padel
Scarpe Sportive,43.5,donna,ASICS,SKY ELITE FF 3 - Scarpe da pallavolo - white/blue coast,143.99,159.99,https://www.zalando.it/asics-sky-elite-ff-3-scarpe-da-pallavolo-whiteblue-coast-as141a18k-a13.html?size=43.5,sky elite ff 3,scarpe da pallavolo
Scarpe Sportive,43.5,donna,ASICS,GEL-CUMULUS 27 - Scarpe da corsa su strada - mineral beige/huddle yellow,159.99,159.99,https://www.zalando.it/asics-scarpe-running-neutre-mineral-beige-huddle-yellow-as141a1am-b11.html?size=43.5,gel cumulus 27,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL CHALLENGER 14  - Scarpe da padel - white/pure silver,95.99,119.99,https://www.zalando.it/asics-gel-challenger-14-padel-scarpe-da-padel-whitepure-silver-as141a0z0-a11.html?size=43.5,gel challenger 14,scarpe da padel
Scarpe Sportive,43.5,donna,ASICS,GEL-TACTIC 12 - Scarpe da pallavolo - white/light blue,98.99,109.99,https://www.zalando.it/asics-gel-tactic-12-scarpe-da-pallavolo-whitelight-blue-as141a165-a15.html?size=43.5,gel tactic 12,scarpe da pallavolo
Scarpe Sportive,43.5,donna,ASICS,GT-2000 13  - Scarpe da corsa su strada - lite-show/breeze,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-lite-showbreeze-as141a1ar-j11.html?size=43.5,gt 2000 13,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GT-2000 13  - Scarpe da corsa su strada - lite-show/breeze,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-lite-showbreeze-as141a1ar-j11.html?size=43.5,gt 2000 13,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,VERSABLAST 4 - Scarpe da corsa su strada - black/carrier grey,79.99,79.99,https://www.zalando.it/asics-versablast-4-scarpe-da-corsa-su-strada-blackcarrier-grey-as141a1a9-q11.html?size=43.5,versablast 4,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-RESOLUTION X - Scarpe da tennis per tutte le superfici - white pure silver,159.99,159.99,https://www.zalando.it/asics-gel-resolution-x-scarpe-da-tennis-per-tutte-le-superfici-white-pure-silver-as141a19w-a11.html?size=43.5,gel resolution x,scarpe da tennis per tutte le superfici
Scarpe Sportive,43.5,donna,ASICS,VERSABLAST 4 - Scarpe da corsa su strada - ube/light ube,79.99,79.99,https://www.zalando.it/asics-versablast-4-scarpe-da-corsa-su-strada-ubelight-ube-as141a1a9-i11.html?size=43.5,versablast 4,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - white,199.99,199.99,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-white-as141a18w-a13.html?size=43.5,gel kayano 31,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GT-2000 13 - Scarpe da corsa su strada - lilac,159.95,159.95,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-lilac-as141a19f-i12.html?size=43.5,gt 2000 13,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-EXCITE 10 - Scarpe da corsa su strada - black light ube,90.0,90.0,https://www.zalando.it/asics-gel-excite-10-scarpe-da-corsa-su-strada-black-light-ube-as141a171-q13.html?size=43.5,gel excite 10,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - pink,199.99,199.99,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-pink-as141a18w-j12.html?size=43.5,gel kayano 31,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,SOLUTION SPEED FF 3 - Scarpe da tennis per tutte le superfici - light ube indigo fog,119.99,149.99,https://www.zalando.it/asics-solution-speed-ff-3-scarpe-da-tennis-per-tutte-le-superfici-light-ube-indigo-fog-as141a17n-i11.html?size=43.5,solution speed ff 3,scarpe da tennis per tutte le superfici
Scarpe Sportive,43.5,donna,ASICS,DYNABLAST 5 - Scarpe da corsa su strada - white/breeze,129.99,129.99,https://www.zalando.it/asics-scarpe-running-neutre-whitebreeze-as141a1aa-j11.html?size=43.5,dynablast 5,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,SOLUTION SWIFT FF 2 CLAY - da tennis per terra battuta - white/ube,95.99,119.99,https://www.zalando.it/asics-solution-swift-ff-2-clay-da-tennis-per-terra-battuta-whiteube-as141a1a5-a11.html?size=43.5,solution swift ff 2 clay,da tennis per terra battuta
Scarpe Sportive,43.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - black/pure silver,199.99,199.99,https://www.zalando.it/asics-scarpe-da-corsa-stabili-blackpure-silver-as141a18w-q12.html?size=43.5,gel kayano 31,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - black/pure silver,199.99,199.99,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-blackpure-silver-as141a18w-q14.html?size=43.5,gel kayano 31,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - pure aqua/pure silver,199.99,199.99,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-pure-aquapure-silver-as141a18w-k11.html?size=43.5,gel kayano 31,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GT-2000 13 - Scarpe da corsa su strada - huddle yellow/white,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-huddle-yellowwhite-as141a19f-e12.html?size=43.5,gt 2000 13,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,DYNABLAST 5 - Scarpe da corsa su strada - greyish purple/black,129.99,129.99,https://www.zalando.it/asics-scarpe-running-neutre-greyish-purpleblack-as141a1aa-i11.html?size=43.5,dynablast 5,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GT-2000 13 - Scarpe da corsa su strada - black/white,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-stabili-blackwhite-as141a19f-q11.html?size=43.5,gt 2000 13,scarpe da corsa su strada
Scarpe Sportive,43.5,donna,ASICS,GT-2000 13 - Scarpe da corsa su strada - pure aqua/white,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-pure-aquawhite-as141a19f-k12.html?size=43.5,gt 2000 13,scarpe da corsa su strada
Scarpe Sportive,44.0,donna,ASICS,TRAIL SCOUT 3 - Scarpe da trail running - black/light ube,64.99,64.99,https://www.zalando.it/asics-trail-scout-3-scarpe-da-trail-running-blacklight-ube-as141a10h-q14.html?size=44,trail scout 3,scarpe da trail running
Scarpe Sportive,44.0,donna,NEW BALANCE,FRESH FOAM X HIERRO V9 - Scarpe da trail running - olivine,159.99,159.99,https://www.zalando.it/new-balance-fresh-foam-x-hierro-v9-scarpe-da-trail-running-olivine-ne241a0he-n12.html?size=44,fresh foam x hierro v9,scarpe da trail running
Scarpe Sportive,44.0,donna,PUMA,ALL-PRO NITRO DYLAN EXHIBIT - Scarpe da basket - vivid blue tropical blue,64.99,129.99,https://www.zalando.it/puma-all-pro-nitro-dylan-exhibit-scarpe-da-basket-vivid-blue-tropical-blue-pu142a1z4-k11.html?size=44,all pro nitro dylan exhibit,scarpe da basket
Scarpe Sportive,44.0,donna,UNDER ARMOUR,INFINITE PRO UNISEX - Scarpe da trail running - ares red/black,139.99,139.99,https://www.zalando.it/under-armour-infinite-pro-scarpe-da-trail-running-ares-redblack-un242a0mq-g11.html?size=44,infinite pro unisex,scarpe da trail running
Scarpe Sportive,44.0,donna,ASICS,FUJI LITE 5 - Scarpe da trail running - rainy lake/black,139.99,139.99,https://www.zalando.it/asics-fuji-lite-5-scarpe-da-trail-running-rainy-lakeblack-as141a18v-m11.html?size=44,fuji lite 5,scarpe da trail running
Scarpe Sportive,44.0,donna,NEW BALANCE,FRESH FOAM X HIERRO V8 GTX - Scarpe da trail running - timberwolf,179.99,179.99,https://www.zalando.it/new-balance-fresh-foam-x-hierro-v8-gtx-scarpe-da-trail-running-timberwolf-ne241a0g5-b11.html?size=44,fresh foam x hierro v8 gtx,scarpe da trail running
Scarpe Sportive,44.0,donna,UNDER ARMOUR,PHANTOM 4 UNISEX - Scarpe da corsa su strada - white / black / distant gray,129.99,129.99,https://www.zalando.it/under-armour-phantom-4-scarpe-da-corsa-su-strada-white-black-distant-gray-un244a028-a12.html?size=44,phantom 4 unisex,scarpe da corsa su strada
Scarpe Sportive,44.0,donna,NEW BALANCE,TEKTREL - Scarpe da trail running - phantom,109.99,109.99,https://www.zalando.it/new-balance-tektrel-scarpe-da-trail-running-phantom-ne241a0hm-q11.html?size=44,tektrel,scarpe da trail running
Scarpe Sportive,44.0,donna,NEW BALANCE,FUELCELL REBEL V4 - Scarpe da corsa su strada - twilight haze,159.99,159.99,https://www.zalando.it/new-balance-fuelcell-rebel-v4-scarpe-da-corsa-su-strada-twilight-haze-ne241a0hn-j11.html?size=44,fuelcell rebel v4,scarpe da corsa su strada
Scarpe Sportive,44.0,donna,ASICS,GEL-VENTURE 10 - Scarpe da trail running - maple sugar/cozy pink,79.99,79.99,https://www.zalando.it/asics-gel-venture-10-scarpe-da-trail-running-maple-sugarcozy-pink-as141a1ah-j11.html?size=44,gel venture 10,scarpe da trail running
Scarpe Sportive,44.0,donna,NEW BALANCE,FRESH FOAM ARISHI - Scarpe da corsa su strada - sea salt,99.99,99.99,https://www.zalando.it/new-balance-fresh-foam-arishi-v4-scarpe-da-corsa-su-strada-sea-salt-ne241a0hk-c11.html?size=44,fresh foam arishi,scarpe da corsa su strada
Scarpe Sportive,44.0,donna,ASICS,NOVABLAST 5 TR - Scarpe da corsa su strada - nature bathing guava,149.99,149.99,https://www.zalando.it/asics-scarpe-running-neutre-nature-bathing-guava-as141a1an-b11.html?size=44,novablast 5 tr,scarpe da corsa su strada
Scarpe Sportive,44.0,donna,ASICS,GT-1000 13 GTX - Scarpe da corsa su strada - black/stadium orange,149.95,149.95,https://www.zalando.it/asics-gt-1000-13-gtx-scarpe-da-corsa-stabili-blackstadium-orange-as141a19l-q11.html?size=44,gt 1000 13 gtx,scarpe da corsa su strada
Scarpe Sportive,44.0,donna,NEW BALANCE,TEKTREL - Scarpe da trail running - grey matter,109.99,109.99,https://www.zalando.it/new-balance-tektrel-scarpe-da-trail-running-grey-matter-ne241a0hm-c12.html?size=44,tektrel,scarpe da trail running
Scarpe Sportive,44.0,donna,NEW BALANCE,TWO - Scarpe da basket - limelight,77.99,129.99,https://www.zalando.it/new-balance-two-wxy-v5-scarpe-da-basket-limelight-ne242a0om-b11.html?size=44,two,scarpe da basket
Scarpe Sportive,44.0,donna,UNDER ARMOUR,PHANTOM 4 UNISEX - Scarpe da corsa su strada - black,130.0,130.0,https://www.zalando.it/under-armour-scarpe-da-allenamento-black-un244a028-q12.html?size=44,phantom 4 unisex,scarpe da corsa su strada
Scarpe Sportive,44.0,donna,ASICS,GEL-SONOMA 8 - Scarpe da trail running - midnight,99.99,99.99,https://www.zalando.it/asics-scarpe-da-trail-running-midnight-as141a1ad-k11.html?size=44,gel sonoma 8,scarpe da trail running
Scarpe Sportive,44.0,donna,PUMA,RETALIATE 3 - Scarpe da corsa su strada - olive- black,41.95,70.0,https://www.zalando.it/puma-retaliate-scarpe-da-corsa-su-strada-olive-black-pu115o0wk-m11.html?size=44,retaliate 3,scarpe da corsa su strada
Scarpe Sportive,44.0,donna,PUMA,RETALIATE 3 - Scarpe da corsa su strada - olive- black,41.95,70.0,https://www.zalando.it/puma-retaliate-scarpe-da-corsa-su-strada-olive-black-pu115o0wk-m11.html?size=44,retaliate 3,scarpe da corsa su strada
Scarpe Sportive,44.0,donna,NEW BALANCE,FRESH FOAM X HIERRO V8 GTX - Scarpe da trail running - black,179.99,179.99,https://www.zalando.it/new-balance-fresh-foam-x-hierro-v7-gtx-scarpe-da-trail-running-black-ne241a0g5-q14.html?size=44,fresh foam x hierro v8 gtx,scarpe da trail running
Scarpe Sportive,44.0,donna,UNDER ARMOUR,INFINITE PRO UNISEX - Scarpe da trail running - ivory dune/aero pink,139.99,139.99,https://www.zalando.it/under-armour-infinite-pro-unisex-scarpe-da-trail-running-ivory-duneaero-pink-un242a0mq-b11.html?size=44,infinite pro unisex,scarpe da trail running
Scarpe Sportive,44.0,donna,MIZUNO,WAVE PHANTOM 3 UNISEX - Scarpe da pallamano - mint/black/blue,98.99,109.99,https://www.zalando.it/mizuno-wave-phantom-3-unisex-scarpe-da-pallamano-mintblackblue-m2744a00r-m11.html?size=44,wave phantom 3 unisex,scarpe da pallamano
Scarpe Sportive,44.0,donna,UNDER ARMOUR,PHANTOM 4 STORM - Scarpe da allenamento - distant gray/white/black,126.99,149.99,https://www.zalando.it/under-armour-phantom-4-storm-scarpe-da-allenamento-distant-graywhiteblack-un244a02h-c11.html?size=44,phantom 4 storm,scarpe da allenamento
Scarpe Sportive,44.0,donna,ASICS,GEL-TRABUCO 13 - Scarpe da trail running - black/nova orange,159.99,159.99,https://www.zalando.it/asics-gel-trabuco-13-scarpe-da-trail-running-blacknova-orange-as141a1a7-k11.html?size=44,gel trabuco 13,scarpe da trail running
